user,item,rank
6225,202455,3
6225,206162,4
6225,202299,5
6226,236170,1
6226,234633,2
6226,209348,3
6226,235639,4
6226,205926,5
6227,282785,1
6227,208567,2
6227,156355,3
6227,159095,4
6227,285908,5
6228,285587,1
6228,283642,2
6228,156355,3
6228,159034,4
6228,162369,5
6229,118494,1
6229,118495,2
6229,118478,3
6229,118492,4
6229,119226,5
6230,108966,1
6230,108856,2
6230,108855,3
6230,108851,4
6230,293006,5
6231,337051,1
6231,336250,2
6231,337465,3
6231,338164,4
6231,337263,5
6232,159495,1
6232,162369,2
6232,159944,3
6232,282785,4
6232,208508,5
6233,273273,1
6233,273473,2
6233,118918,3
6233,270326,4
6233,118495,5
6234,205926,1
6234,157541,2
6234,159495,3
6234,207141,4
6234,224458,5
6235,62714,1
6235,336877,2
6235,336886,3
6235,62675,4
6235,336326,5
6236,119270,1
6236,119434,2
6236,118478,3
6236,119273,4
6236,118494,5
6237,235961,1
6237,235639,2
6237,234192,3
6237,236170,4
6237,208508,5
6238,206162,1
6238,208578,2
6238,208500,3
6238,209236,4
6238,205926,5
6239,162369,1
6239,157541,2
6239,159944,3
6239,159299,4
6239,159495,5
6240,202455,1
6240,205845,2
6240,206402,3
6240,202370,4
6240,202388,5
6241,162369,1
6241,162338,2
6241,162276,3
6241,157865,4
6241,156355,5
6242,95722,1
6242,96581,2
6242,95868,3
6242,96986,4
6242,96960,5
6243,124546,1
6243,124755,2
6243,239964,3
6243,123368,4
6243,123953,5
6244,205845,1
6244,203313,2
6244,208508,3
6244,202455,4
6244,207141,5
6245,255616,1
6245,283642,2
6245,285908,3
6245,284474,4
6245,284346,5
6246,255616,1
6246,282750,2
6246,283192,3
6246,283009,4
6246,283027,5
6247,250108,1
6247,250494,2
6247,250838,3
6247,251639,4
6247,250000,5
6248,207921,1
6248,207141,2
6248,209236,3
6248,206404,4
6248,209348,5
6249,123368,1
6249,123957,2
6249,123365,3
6249,141416,4
6249,124755,5
6250,282750,1
6250,284474,2
6250,283327,3
6250,284452,4
6250,255616,5
6251,234192,1
6251,236170,2
6251,208508,3
6251,202299,4
6251,208032,5
6252,285360,1
6252,284547,2
6252,284474,3
6252,285908,4
6252,255616,5
6253,60062,1
6253,60246,2
6253,314248,3
6253,354701,4
6253,61803,5
6254,261667,1
6254,258628,2
6254,258478,3
6254,261662,4
6254,261659,5
6255,217743,1
6255,217639,2
6255,218273,3
6255,217523,4
6255,219751,5
6256,205845,1
6256,205926,2
6256,202428,3
6256,202455,4
6256,203454,5
6257,235325,1
6257,235961,2
6257,236527,3
6257,236681,4
6257,236266,5
6258,156355,1
6258,160549,2
6258,202455,3
6258,157748,4
6258,205926,5
6259,96215,1
6259,96940,2
6259,95917,3
6259,95722,4
6259,95834,5
6260,315104,1
6260,313556,2
6260,312870,3
6260,313920,4
6260,311361,5
6261,96496,1
6261,95743,2
6261,206404,3
6261,203724,4
6261,96576,5
6262,202455,1
6262,205926,2
6262,202370,3
6262,205845,4
6262,203313,5
6263,209348,1
6263,206724,2
6263,206402,3
6263,284471,4
6263,205926,5
6264,284478,1
6264,283642,2
6264,285331,3
6264,285587,4
6264,286108,5
6265,292980,1
6265,292338,2
6265,293429,3
6265,237429,4
6265,108966,5
6266,206162,1
6266,203313,2
6266,207141,3
6266,202299,4
6266,38625,5
6267,157541,1
6267,162369,2
6267,234267,3
6267,234192,4
6267,161100,5
6268,284452,1
6268,206570,2
6268,352204,3
6268,284845,4
6268,283900,5
6269,282785,1
6269,203672,2
6269,206570,3
6269,205876,4
6269,283642,5
6270,242527,1
6270,242633,2
6270,242882,3
6270,242260,4
6270,242985,5
6271,209245,1
6271,69014,2
6271,63690,3
6271,70591,4
6271,205926,5
6272,156355,1
6272,159495,2
6272,157748,3
6272,158915,4
6272,157541,5
6273,209348,1
6273,285587,2
6273,224472,3
6273,284547,4
6273,284452,5
6274,157541,1
6274,162338,2
6274,159034,3
6274,153991,4
6274,156355,5
6275,285331,1
6275,208360,2
6275,285587,3
6275,129482,4
6275,284478,5
6276,286077,1
6276,159299,2
6276,69859,3
6276,280868,4
6276,156355,5
6277,207758,1
6277,206146,2
6277,203454,3
6277,205926,4
6277,208360,5
6278,157541,1
6278,159034,2
6278,159299,3
6278,159495,4
6278,157865,5
6279,282785,1
6279,209348,2
6279,336499,3
6279,224472,4
6279,285908,5
6280,205926,1
6280,236170,2
6280,206708,3
6280,205845,4
6280,234633,5
6281,283736,1
6281,337854,2
6281,336250,3
6281,333959,4
6281,337465,5
6282,195019,1
6282,186672,2
6282,186820,3
6282,186735,4
6282,187109,5
6283,156355,1
6283,160549,2
6283,202455,3
6283,157748,4
6283,205926,5
6284,205926,1
6284,206162,2
6284,159495,3
6284,38625,4
6284,207141,5
6285,156355,1
6285,159495,2
6285,161100,3
6285,162338,4
6285,157541,5
6286,181615,1
6286,111491,2
6286,184085,3
6286,182701,4
6286,184076,5
6287,206404,1
6287,202299,2
6287,206402,3
6287,202370,4
6287,206315,5
6288,72506,1
6288,72621,2
6288,107154,3
6288,60252,4
6288,72591,5
6289,207141,1
6289,202455,2
6289,205845,3
6289,206162,4
6289,202299,5
6290,284452,1
6290,283642,2
6290,282750,3
6290,284478,4
6290,255616,5
6291,96496,1
6291,95743,2
6291,206404,3
6291,203724,4
6291,96576,5
6292,353433,1
6292,353667,2
6292,352750,3
6292,352757,4
6292,351908,5
6293,330918,1
6293,331738,2
6293,255340,3
6293,332390,4
6293,286108,5
6294,299107,1
6294,299146,2
6294,300120,3
6294,299104,4
6294,123960,5
6295,203672,1
6295,108859,2
6295,206315,3
6295,108857,4
6295,108853,5
6296,123957,1
6296,299136,2
6296,299107,3
6296,299795,4
6296,48610,5
6297,293006,1
6297,337830,2
6297,292621,3
6297,336928,4
6297,331074,5
6298,233446,1
6298,234192,2
6298,234267,3
6298,235639,4
6298,235961,5
6299,205845,1
6299,207141,2
6299,208480,3
6299,208547,4
6299,205876,5
6300,96496,1
6300,95743,2
6300,206404,3
6300,203724,4
6300,96576,5
6301,206402,1
6301,202455,2
6301,282785,3
6301,206162,4
6301,207760,5
6302,337830,1
6302,329535,2
6302,333959,3
6302,337051,4
6302,118443,5
6303,283736,1
6303,285347,2
6303,337867,3
6303,283192,4
6303,336250,5
6304,205926,1
6304,38625,2
6304,156355,3
6304,159495,4
6304,159944,5
6305,206162,1
6305,208578,2
6305,282785,3
6305,156355,4
6305,162369,5
6306,337051,1
6306,336250,2
6306,333959,3
6306,336574,4
6306,336660,5
6307,207921,1
6307,208578,2
6307,206768,3
6307,207141,4
6307,202370,5
6308,129482,1
6308,123368,2
6308,128949,3
6308,128957,4
6308,128667,5
6309,284672,1
6309,285269,2
6309,337854,3
6309,336254,4
6309,337051,5
6310,237429,1
6310,234267,2
6310,234192,3
6310,236565,4
6310,235639,5
6311,124620,1
6311,280868,2
6311,123960,3
6311,336664,4
6311,284452,5
6312,236170,1
6312,208231,2
6312,227622,3
6312,207921,4
6312,206708,5
6313,282750,1
6313,159645,2
6313,159299,3
6313,205926,4
6313,158915,5
6314,337435,1
6314,336254,2
6314,282750,3
6314,338164,4
6314,336221,5
6315,202299,1
6315,205845,2
6315,205926,3
6315,202370,4
6315,202388,5
6316,234192,1
6316,235961,2
6316,234633,3
6316,233446,4
6316,235639,5
6317,233446,1
6317,233652,2
6317,236688,3
6317,236988,4
6317,235443,5
6318,220302,1
6318,220605,2
6318,220296,3
6318,220179,4
6318,220247,5
6319,41770,1
6319,41007,2
6319,41715,3
6319,41798,4
6319,40541,5
6320,282785,1
6320,283642,2
6320,69859,3
6320,157865,4
6320,162369,5
6321,284452,1
6321,234192,2
6321,100925,3
6321,237429,4
6321,236527,5
6322,255741,1
6322,254491,2
6322,255735,3
6322,255928,4
6322,254416,5
6323,331041,1
6323,353433,2
6323,331742,3
6323,331619,4
6323,91502,5
6324,159495,1
6324,157541,2
6324,157865,3
6324,159034,4
6324,159299,5
6325,202299,1
6325,206402,2
6325,205845,3
6325,203454,4
6325,282785,5
6326,203313,1
6326,202320,2
6326,206402,3
6326,106345,4
6326,202427,5
6327,236170,1
6327,282785,2
6327,207921,3
6327,208231,4
6327,202455,5
6328,208508,1
6328,236170,2
6328,234633,3
6328,234192,4
6328,235639,5
6329,284547,1
6329,285435,2
6329,284474,3
6329,286108,4
6329,255616,5
6330,283642,1
6330,283327,2
6330,282785,3
6330,205845,4
6330,206570,5
6331,293460,1
6331,342163,2
6331,285587,3
6331,292853,4
6331,293062,5
6332,235639,1
6332,234633,2
6332,236170,3
6332,208237,4
6332,235961,5
6333,205926,1
6333,285908,2
6333,207981,3
6333,209122,4
6333,202577,5
6334,156355,1
6334,157541,2
6334,153991,3
6334,156200,4
6334,156718,5
6335,79779,1
6335,78751,2
6335,84294,3
6335,80259,4
6335,84007,5
6336,234633,1
6336,208508,2
6336,208032,3
6336,235961,4
6336,209359,5
6337,285446,1
6337,337166,2
6337,285587,3
6337,336250,4
6337,337854,5
6338,57850,1
6338,96214,2
6338,95722,3
6338,96960,4
6338,123368,5
6339,162369,1
6339,156355,2
6339,159495,3
6339,205926,4
6339,202455,5
6340,285902,1
6340,336254,2
6340,337166,3
6340,285587,4
6340,337465,5
6341,336631,1
6341,336575,2
6341,337854,3
6341,336476,4
6341,65753,5
6342,283736,1
6342,255616,2
6342,284452,3
6342,336254,4
6342,284547,5
6343,58699,1
6343,205926,2
6343,209359,3
6343,206162,4
6343,203454,5
6344,284452,1
6344,209348,2
6344,206570,3
6344,205876,4
6344,282750,5
6345,208508,1
6345,159495,2
6345,202299,3
6345,236170,4
6345,209348,5
6346,297959,1
6346,300560,2
6346,300756,3
6346,299463,4
6346,298551,5
6347,47932,1
6347,48972,2
6347,48421,3
6347,48074,4
6347,48124,5
6348,234192,1
6348,237429,2
6348,272172,3
6348,283026,4
6348,237452,5
6349,360547,1
6349,361532,2
6349,360354,3
6349,198633,4
6349,199418,5
6350,156355,1
6350,160549,2
6350,202455,3
6350,157748,4
6350,205926,5
6351,156355,1
6351,157541,2
6351,162369,3
6351,47884,4
6351,205926,5
6352,156355,1
6352,234633,2
6352,162369,3
6352,159495,4
6352,205926,5
6353,124755,1
6353,123957,2
6353,123365,3
6353,132785,4
6353,141416,5
6354,108859,1
6354,108857,2
6354,108940,3
6354,108966,4
6354,108917,5
6355,157865,1
6355,160451,2
6355,159495,3
6355,157541,4
6355,159034,5
6356,205926,1
6356,202455,2
6356,205845,3
6356,207921,4
6356,206402,5
6357,95868,1
6357,95977,2
6357,95987,3
6357,96960,4
6357,96581,5
6358,57452,1
6358,235639,2
6358,236512,3
6358,58939,4
6358,58891,5
6359,209348,1
6359,336499,2
6359,203672,3
6359,336631,4
6359,336271,5
6360,224458,1
6360,255616,2
6360,284452,3
6360,207141,4
6360,206162,5
6361,235961,1
6361,236170,2
6361,205845,3
6361,237278,4
6361,234633,5
6362,209348,1
6362,282785,2
6362,162369,3
6362,206768,4
6362,160549,5
6363,162369,1
6363,157541,2
6363,159034,3
6363,161100,4
6363,159495,5
6364,336499,1
6364,336574,2
6364,336575,3
6364,336482,4
6364,336761,5
6365,118914,1
6365,119270,2
6365,119231,3
6365,118918,4
6365,119434,5
6366,156355,1
6366,159495,2
6366,157865,3
6366,157541,4
6366,168406,5
6367,100915,1
6367,60062,2
6367,8984,3
6367,314248,4
6367,186296,5
6368,205926,1
6368,207141,2
6368,209236,3
6368,206162,4
6368,206120,5
6369,156355,1
6369,160549,2
6369,202455,3
6369,157748,4
6369,205926,5
6370,337051,1
6370,338164,2
6370,336660,3
6370,336574,4
6370,336664,5
6371,284452,1
6371,285587,2
6371,283736,3
6371,282750,4
6371,284474,5
6372,285587,1
6372,156355,2
6372,284452,3
6372,255616,4
6372,283642,5
6373,156355,1
6373,157541,2
6373,153991,3
6373,156200,4
6373,156718,5
6374,59531,1
6374,58099,2
6374,57202,3
6374,58526,4
6374,58639,5
6375,255616,1
6375,285587,2
6375,286108,3
6375,282750,4
6375,272172,5
6376,118435,1
6376,119270,2
6376,118357,3
6376,118918,4
6376,118914,5
6377,159495,1
6377,157748,2
6377,202455,3
6377,202299,4
6377,158915,5
6378,157541,1
6378,159034,2
6378,159299,3
6378,159495,4
6378,157865,5
6379,202299,1
6379,205926,2
6379,202455,3
6379,206402,4
6379,202427,5
6380,159299,1
6380,208360,2
6380,59531,3
6380,159034,4
6380,57850,5
6381,59608,1
6381,198422,2
6381,199885,3
6381,58095,4
6381,199660,5
6382,156355,1
6382,159495,2
6382,157748,3
6382,161183,4
6382,157865,5
6383,280868,1
6383,336660,2
6383,236527,3
6383,351875,4
6383,237429,5
6384,282750,1
6384,234192,2
6384,284672,3
6384,285435,4
6384,336660,5
6385,336631,1
6385,106852,2
6385,336245,3
6385,100904,4
6385,284416,5
6386,353433,1
6386,337263,2
6386,280868,3
6386,123368,4
6386,353114,5
6387,58708,1
6387,59160,2
6387,58709,3
6387,57404,4
6387,58711,5
6388,234022,1
6388,235443,2
6388,237289,3
6388,234443,4
6388,234195,5
6389,206570,1
6389,314473,2
6389,205876,3
6389,282785,4
6389,283239,5
6390,206570,1
6390,282750,2
6390,282785,3
6390,285343,4
6390,284474,5
6391,2636,1
6391,3472,2
6391,4673,3
6391,4867,4
6391,118435,5
6392,209177,1
6392,224472,2
6392,206402,3
6392,224458,4
6392,207141,5
6393,209348,1
6393,285587,2
6393,206570,3
6393,282785,4
6393,283589,5
6394,156355,1
6394,157541,2
6394,157523,3
6394,159034,4
6394,157865,5
6395,255741,1
6395,205783,2
6395,254700,3
6395,255928,4
6395,202577,5
6396,255340,1
6396,235443,2
6396,255616,3
6396,273327,4
6396,234128,5
6397,337166,1
6397,336877,2
6397,337263,3
6397,337728,4
6397,337807,5
6398,156355,1
6398,160549,2
6398,202455,3
6398,157748,4
6398,205926,5
6399,280868,1
6399,336254,2
6399,283239,3
6399,333959,4
6399,286077,5
6400,324924,1
6400,324830,2
6400,353433,3
6400,330989,4
6400,324726,5
6401,362738,1
6401,362607,2
6401,362603,3
6401,362271,4
6401,358179,5
6402,162369,1
6402,159495,2
6402,157541,3
6402,161100,4
6402,166177,5
6403,202455,1
6403,202436,2
6403,282785,3
6403,202370,4
6403,206570,5
6404,123368,1
6404,124755,2
6404,123374,3
6404,141416,4
6404,129482,5
6405,292851,1
6405,292899,2
6405,293429,3
6405,292696,4
6405,293320,5
6406,283026,1
6406,284672,2
6406,285587,3
6406,336254,4
6406,337051,5
6407,145624,1
6407,143451,2
6407,146170,3
6407,145693,4
6407,145493,5
6408,118494,1
6408,118495,2
6408,118478,3
6408,118492,4
6408,119226,5
6409,123960,1
6409,123953,2
6409,124598,3
6409,123963,4
6409,123368,5
6410,205876,1
6410,282785,2
6410,206570,3
6410,208480,4
6410,209348,5
6411,206570,1
6411,336499,2
6411,62438,3
6411,283239,4
6411,337166,5
6412,162369,1
6412,282785,2
6412,209348,3
6412,159495,4
6412,159944,5
6413,123613,1
6413,159299,2
6413,124620,3
6413,30957,4
6413,285587,5
6414,118495,1
6414,119231,2
6414,118492,3
6414,119273,4
6414,118967,5
6415,162369,1
6415,157865,2
6415,156355,3
6415,157541,4
6415,159495,5
6416,206162,1
6416,205926,2
6416,207921,3
6416,202299,4
6416,233997,5
6417,293460,1
6417,353433,2
6417,341387,3
6417,324642,4
6417,330989,5
6418,123368,1
6418,141416,2
6418,128957,3
6418,123826,4
6418,124177,5
6419,118683,1
6419,119270,2
6419,118357,3
6419,118478,4
6419,118918,5
6420,156355,1
6420,162725,2
6420,59531,3
6420,157861,4
6420,157541,5
6421,48421,1
6421,48972,2
6421,47846,3
6421,48444,4
6421,47799,5
6422,97082,1
6422,96755,2
6422,95743,3
6422,96210,4
6422,58708,5
6423,157865,1
6423,162369,2
6423,156355,3
6423,214517,4
6423,157541,5
6424,283642,1
6424,285587,2
6424,282750,3
6424,208360,4
6424,156355,5
6425,159495,1
6425,162369,2
6425,157541,3
6425,159034,4
6425,159299,5
6426,123368,1
6426,124755,2
6426,123826,3
6426,124546,4
6426,124073,5
6427,207141,1
6427,202455,2
6427,202299,3
6427,205845,4
6427,206402,5
6428,199938,1
6428,198807,2
6428,199055,3
6428,199198,4
6428,199858,5
6429,202299,1
6429,234633,2
6429,209348,3
6429,236170,4
6429,202455,5
6430,236170,1
6430,208508,2
6430,156355,3
6430,205926,4
6430,206162,5
6431,31187,1
6431,183690,2
6431,32467,3
6431,181274,4
6431,304583,5
6432,108966,1
6432,108856,2
6432,108857,3
6432,108849,4
6432,108855,5
6433,206708,1
6433,233997,2
6433,209236,3
6433,206120,4
6433,205926,5
6434,95768,1
6434,95569,2
6434,96106,3
6434,329535,4
6434,292552,5
6435,286077,1
6435,285347,2
6435,285587,3
6435,285722,4
6435,280868,5
6436,284474,1
6436,286108,2
6436,285435,3
6436,284346,4
6436,283327,5
6437,156355,1
6437,69859,2
6437,211723,3
6437,157541,4
6437,158189,5
6438,205926,1
6438,157541,2
6438,162338,3
6438,159495,4
6438,159944,5
6439,272999,1
6439,336807,2
6439,337807,3
6439,298562,4
6439,336254,5
6440,283642,1
6440,280868,2
6440,286077,3
6440,286108,4
6440,336660,5
6441,62714,1
6441,62601,2
6441,62748,3
6441,62608,4
6441,300299,5
6442,156355,1
6442,209359,2
6442,207758,3
6442,284024,4
6442,38625,5
6443,159495,1
6443,156355,2
6443,159299,3
6443,162369,4
6443,162338,5
6444,156355,1
6444,162369,2
6444,208508,3
6444,161100,4
6444,159299,5
6445,225775,1
6445,224975,2
6445,219751,3
6445,273327,4
6445,224023,5
6446,284452,1
6446,208480,2
6446,282750,3
6446,284137,4
6446,284066,5
6447,202299,1
6447,202370,2
6447,203313,3
6447,205845,4
6447,205926,5
6448,162369,1
6448,161100,2
6448,159034,3
6448,159299,4
6448,159764,5
6449,282785,1
6449,157865,2
6449,159495,3
6449,206570,4
6449,162369,5
6450,159034,1
6450,282750,2
6450,156355,3
6450,157541,4
6450,285648,5
6451,206162,1
6451,206402,2
6451,285908,3
6451,208578,4
6451,207921,5
6452,285587,1
6452,255616,2
6452,284672,3
6452,284478,4
6452,336254,5
6453,118970,1
6453,119270,2
6453,118914,3
6453,118918,4
6453,119490,5
6454,123957,1
6454,123960,2
6454,59531,3
6454,57850,4
6454,123953,5
6455,283239,1
6455,292621,2
6455,284452,3
6455,292912,4
6455,284478,5
6456,283642,1
6456,255616,2
6456,285435,3
6456,284474,4
6456,283327,5
6457,203724,1
6457,202455,2
6457,209348,3
6457,208480,4
6457,203672,5
6458,255616,1
6458,284547,2
6458,285435,3
6458,285343,4
6458,285342,5
6459,284020,1
6459,202436,2
6459,207129,3
6459,275045,4
6459,208480,5
6460,108966,1
6460,108856,2
6460,108857,3
6460,108851,4
6460,108859,5
6461,57850,1
6461,128957,2
6461,132785,3
6461,128994,4
6461,123368,5
6462,162369,1
6462,282785,2
6462,209348,3
6462,285908,4
6462,205876,5
6463,284478,1
6463,280868,2
6463,284346,3
6463,284672,4
6463,282750,5
6464,209348,1
6464,336499,2
6464,203672,3
6464,336631,4
6464,336271,5
6465,209348,1
6465,336499,2
6465,203672,3
6465,336631,4
6465,336271,5
6466,284452,1
6466,255616,2
6466,284547,3
6466,280868,4
6466,206570,5
6467,205926,1
6467,206465,2
6467,206120,3
6467,208480,4
6467,162369,5
6468,162369,1
6468,159495,2
6468,208508,3
6468,157541,4
6468,157865,5
6469,162369,1
6469,157865,2
6469,159938,3
6469,159495,4
6469,157523,5
6470,272002,1
6470,273473,2
6470,156355,3
6470,270432,4
6470,272172,5
6471,282750,1
6471,234192,2
6471,283736,3
6471,337435,4
6471,284137,5
6472,162369,1
6472,157541,2
6472,159495,3
6472,157865,4
6472,162338,5
6473,159495,1
6473,158189,2
6473,157748,3
6473,159944,4
6473,158915,5
6474,282750,1
6474,285908,2
6474,208480,3
6474,205876,4
6474,205926,5
6475,236170,1
6475,208508,2
6475,234633,3
6475,205926,4
6475,235300,5
6476,124755,1
6476,124679,2
6476,123353,3
6476,124196,4
6476,141416,5
6477,205377,1
6477,253726,2
6477,224763,3
6477,285908,4
6477,235808,5
6478,234633,1
6478,234192,2
6478,162369,3
6478,157541,4
6478,159495,5
6479,280868,1
6479,123613,2
